gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C2_06570C_A	C2_06570C_A	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785	56.785
C2_06590C_A	GIT1	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310	1310
C2_06600W_A	C2_06600W_A	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681	2681
C2_06610C_A	C2_06610C_A	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264	17.264
C2_06620W_A	C2_06620W_A	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028
C2_06630C_A	C2_06630C_A	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766	9.766
C2_06640C_A	VAS1	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110	3110
C2_06650C_A	C2_06650C_A	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460	1460
C2_06660W_A	C2_06660W_A	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560	560
C2_06670C_A	DBF2	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883	1883
C2_06680W_A	FRP3	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608
C2_06690C_A	PEX22	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374
C2_06700W_A	AMO2	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766	1766
C2_06710W_A	C2_06710W_A	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920
C2_06720W_A	GRE2	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788	788
C2_06730W_A	LSP1	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704
C2_06740W_A	C2_06740W_A	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333	2333
C2_06750C_A	C2_06750C_A	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491
C2_06760C_A	C2_06760C_A	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001	1001
C2_06770W_A	C2_06770W_A	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971
C2_06780C_A	C2_06780C_A	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397
C2_06790W_A	C2_06790W_A	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001	110.001
C2_06800C_A	C2_06800C_A	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530
C2_06810C_A	RPL11	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275
C2_06820C_A	PRE2	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608
C2_06830C_A	FHL1	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209
C2_06840W_A	SPR1	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328
C2_06850W_A	C2_06850W_A	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356	356
C2_06860W_A	LTE1	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706
C2_06870C_A	PST1	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347	347
C2_06880C_A	PRB1	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148	1148
C2_06890C_A	C2_06890C_A	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710
C2_06910W_A	YPT72	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404
C2_06920C_A	C2_06920C_A	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521
C2_06930C_A	C2_06930C_A	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277
C2_06940C_A	ARE2	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580
C2_06950C_A	ATP23	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467	467
C2_06960W_A	SPE3	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644
C2_06970W_A	AAH1	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794
C2_06980W_A	C2_06980W_A	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289	1289
C2_06990W_A	C2_06990W_A	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307	1307
C2_07000W_A	C2_07000W_A	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443
C2_07010W_A	C2_07010W_A	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854	854
C2_07020C_A	C2_07020C_A	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935	935
C2_07030C_A	C2_07030C_A	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566
C2_07040W_A	C2_07040W_A	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839	839
C2_07060W_A	C2_07060W_A	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530	530
C2_07070W_A	C2_07070W_A	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905	905
C2_07080C_A	C2_07080C_A	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290	290
C2_07090C_A	OLE2	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331
C2_07100W_A	C2_07100W_A	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160
C2_07110C_A	C2_07110C_A	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243	2243
C2_07120W_A	RFA2	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569
C2_07130C_A	RCK2	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469	1469
C2_07140W_A	C2_07140W_A	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488	488
C2_07160W_A	SMF12	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505	1505
C2_07170C_A	AFT2	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147
C2_07180W_A	C2_07180W_A	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497
C2_07190C_A	C2_07190C_A	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275
C2_07200W_A	C2_07200W_A	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016	89.016
C2_07210C_A	TPK2	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992
C2_07220W_A	C2_07220W_A	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545	545
C2_07230C_A	ZCF10	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516	2516
C2_07240C_A	C2_07240C_A	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253	1253
C2_07250C_A	C2_07250C_A	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743	743
C2_07260C_A	DQD1	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191
C2_07270W_A	C2_07270W_A	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770
C2_07280W_A	C2_07280W_A	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445	1445
C2_07290W_A	LIA1	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707
C2_07300C_A	RPA12	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122
C2_07310W_A	CCT5	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397
C2_07320W_A	ARP3	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010	1010
C2_07330W_A	TOR1	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199
C2_07340W_A	NOC4	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439	1439
C2_07350W_A	MCM3	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387	2387
C2_07360W_A	C2_07360W_A	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202
C2_07370W_A	C2_07370W_A	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785
C2_07380W_A	SSC1	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697	1697
C2_07390C_A	C2_07390C_A	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120	2120
