gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C3_02340W_A	C3_02340W_A	0	47.870853	0	0	25.326178	52.25452	26.204487	0	0	13.60419	0	31.22307	0	0	0	0	0	0	15.299718	0	35.557569	0	0	0	18.812349	0	39.35938	0	41.395721	0	18.581605	0	0	0	0	0	0	24.304429	26.028049	25.214939	0	665.97649	0	0	11.922526	0	0	0	0	0	157.403155	0	0	11.365635	11.612345	11.843272	138.617587	92.562037	0	137.929878
C3_02350W_A	C3_02350W_A	21.93837	0	42.990389	28.586839	0	0	0	0	7.301621	0	0	0	0	0	0	0	8.092692	0	0	0	0	0	0	8.686054	19.332804	0	10.952556	13.43091	0	9.840307	0	0	0	0	0	17.218756	0	0	13.385006	0	0	0	0	0	0	0	6.049443	6.258486	66.218188	172.199449	0	0	8.162021	0	0	6.09044	113.236755	48.783659	0	0
C3_02360C_A	C3_02360C_A	0	0	0	0	0	0	0	0	0	8.088978	9.176062	0	0	25.22709	0	0	0	0	18.194259	0	0	10.829973	0	0	22.353484	0	0	0	0	0	0	0	0	21.074419	0	0	0	0	0	0	0	0	0	541.50218	0	0	0	0	0	0	289.824155	0	0	0	0	0	124.080618	0	0	82.01236
C3_02370C_A	ALR1	0	0	15.46324	0	0	0	9.305601	19.762456	0	9.662188	0	0	0	8.218236	23.817075	0	0	22.052906	10.866414	33.01766	18.940705	6.468137	24.771163	11.996328	0	22.292253	7.557643	7.975015	13.884755	0	19.795993	0	22.477179	25.173145	62.974367	35.671297	42.548364	25.892829	55.458189	53.725689	0	0	0	161.704489	12.70157	4.304838	4.17542	4.321805	0	0	167.690131	0	3.811633	12.692682	16.494166	12.617281	0	0	33.935573	97.962795
C3_02390W_A	C3_02390W_A	0	0	28.544893	0	0	17.127028	34.374392	18.236496	0	8.917863	0	0	13.706451	0	0	0	0	0	10.029321	10.158049	11.65512	0	0	0	0	0	0	18.026712	0	13.108349	0	0	20.745653	0	0	65.846726	15.708262	0	0	0	0	0	0	0	0	0	7.730807	0	0	0	0	0	15.944874	9.185048	7.612187	0	58.760025	0	62.642701	115.066501
C3_02400C_A	COX7	1922.630762	539.366716	0	1546.539726	285.353121	0	0	0	479.966549	766.400316	521.638473	1231.279433	0	0	0	0	1241.158098	349.845253	517.15135	523.789095	0	0	195.516802	190.308642	0	0	0	0	440.532917	450.612124	418.722409	652.902074	1426.303553	1996.722157	1598.431227	754.514863	809.979952	1916.886683	586.522376	1704.598689	0	0	0	0	671.698148	1365.83093	529.908382	548.485723	0	0	0	0	846.543568	1408.637927	915.86394	934.07706	0	0	0	0
C3_02410C_A	C3_02410C_A	0	0	0	0	22.7532	46.945794	47.084119	74.994977	0	0	13.864628	0	0	0	0	0	0	0	0	0	0	16.363614	0	15.174639	16.887568	0	0	20.175835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.158324	85.852945	0
C3_02420C_A	C3_02420C_A	16.07331	0	0	0	0	9.844105	9.873111	0	0	5.125722	5.814572	17.731585	0	0	0	0	0	11.698344	0	0	8.324101	8.525564	0	6.371877	14.164677	0	15.150925	8.461434	14.733326	7.534289	0	14.555469	35.771913	13.354169	0	0	9.028642	0	0	12.467353	0	0	0	0	4.492043	0	0	4.585374	48.515749	0	147.656824	0	4.796564	4.28229	8.750489	9.130412	0	39.947168	72.010323	0
C3_02430W_A	APL2	0	0	0	19.889107	11.009773	0	34.172859	12.095575	6.172069	5.913725	0	6.786315	0	10.059913	19.416329	0	0	0	0	6.736133	7.728416	23.752395	0	0	0	0	0	9.762216	0	0	0	0	0	30.814355	15.417339	14.555053	0	0	0	10.960904	0	0	0	0	0	0	0	0	150.570746	103.007607	68.422961	0	4.665807	4.940628	10.095745	0	0	0	0	0
C3_02440C_A	MED7	0	0	59.022729	0	68.704398	0	0	37.741833	0	0	0	21.175345	0	0	60.646988	0	21.345237	21.058038	41.5048	0	48.094205	49.410732	0	45.820563	25.496418	56.764235	0	0	30.415367	27.123442	25.203922	0	42.926343	48.075028	0	45.416435	0	0	0	0	0	0	563.740204	0	64.452241	0	15.926576	0	0	0	213.500219	0	14.55872	15.416245	31.501761	0	0	251.100623	129.618582	187.086842
